q_code,e_text
O,"以ARP为中心,半径15-50KM范围内新建障碍物,详情如下（方位和距离以ARP为基准）.以下障碍物均有障碍物灯序号障碍物名称磁方位（度)距离（米)海拔高度（米）坐标控制障碍物及涉及航段01风力发电07417,922274N340702E117禹RWY27传统基线转弯起始进近控制障碍物，RWY27传统、RNP中间进近控制障碍物02风力发电07618,985247N340659E1174501RWY27ILS/DME、VOR/DME直线起始进近控制障碍物03风力发电14416,165309N335655E117疼RWY09离场DO等待控制障碍物，RWY27RNPXZ106方向起始进近控制障碍物04风力发电23228,688361N335303E117194205风力发电23719,718360N335703E如314RWY09传统基线转弯起始进近、VOR/DME推测起始进近控制障碍物，RWY09RNPXZ106方向起始进近控制障碍物06风力发电24318,680299N335808E如309RWY09VOR/DME"
M,"关闭下列滑行道或滑行线:1.B滑行道至E滑行道之间的L22滑行道(允许从W1滑行道,W2滑行道,W3滑行道,W4滑行道,W5滑行道,W6滑行道穿越L22滑行道);2.L05滑行线;3.R5滑行道至R6滑行道之间的L08,L09滑行线;"
O,"新增半径15千米内主要障碍物(相对于机场基准点):序号障碍物名称磁方位(度)距离(米)坐标海拔高度(米)1、雨山信号杆17810,951N313838.4E1185228.2216.52、黄牛峰南信号杆1899,896N313911.6E1185112.9256.33、龙冠子高压电线塔19711,305N313834.6E1185004.9339.04、四进山信号杆19912,173N313810.4E1184942.5380.85、张山信号杆19910,355N313907.5E1184959.8234.96、神仙洞高压电线塔20211,001N313851.9E1184934.9255.67、峨峰(5914)线电塔22311,560N313940.5E1184706.4161.1上述所有障碍物都没有障碍物灯."
M,"关闭下列滑行道或滑行线:1.B8滑行道至P1滑行道之间的A滑行道(允许从P2滑行道,P4滑行道,P5滑行道穿越A滑行道);2.R5滑行道至T4滑行道之间的E滑行道(允许从R4滑行道穿越E滑行道);3.A滑行道至D滑行道之间的P3滑行道(包含A滑行道与P3滑行道之间的交叉道口);4.A滑行道至D滑行道之间的P6滑行道(包含A滑行道与P6滑行道之间的交叉道口);"
M,"关闭A滑行道,因维护."
I,"RWY11ILS仅供测试,不可使用,因校7378"
M,关闭下列滑行道或滑行线:1.R5滑行道至T4滑行道之间的E滑行道;2.E滑行道至F滑行道之间的R4滑行道(包含E滑行道与R4滑行道之间的交叉道口);
M,下列滑行道关闭：1.T4滑行道与J滑行道之间的Y4滑行道2.Y4滑行道与J滑行道之间的K4滑行道3.Y4滑行道与J滑行道之间的K5滑行道
M,"H滑行道至A7滑行道之间的B滑行道仅供翼展36米（不含）以下的航空器使用,因施工."
I,"RWY08ILS仅供测试,不提供使用,因校飞."
M,"关闭下列滑行道或滑行线:1.L03A滑行线至T4滑行道之间的W1滑行道;2.L10,L11,L12,L12A滑行线;"
M,关闭下列滑行道:1.V滑行道.2.V12滑行道.3.V13滑行道.4.V14滑行道.5.V16滑行道.6.V17滑行道.7.T3滑行道.8.E13滑行道以北的E滑行道.
I,"RWY19ILS不提供使用,因校飞."
A,"下列航路（线）段高度在7,800M(含)以下禁航：1.B208航路（呼和浩特VOR'HET'-NIXAL)段，2.G343航路（土木尔台VOR'TMR'-NIXAL）段，3.W32航路（呼和浩特VOR'HET'-INTIK)段,4.W28航路（RURNU-KEVOB)段.F)FL000G)FL256"
I,"RWY06ILS仅供测试,不可使用,因校飞."
A,"因临时活动,所有经H18航线中向塘VOR(KHN)-P47,所有高度关闭.原计划航路走浠水VOR(XSH)-W105-PEXEK-H18-青州NDB(DO)(来回)的航班改走:浠水VOR(XSH)-H17-景德镇VOR(JDZ)-H2-青州NDB(DO).原计划航路走OVTAN-H24-向塘VOR(KHN)-H18-青州NDB(DO)(来回)的航班改走:OVTAN-H24-P263-H2-青州NDB(DO).改航听从管制指挥.F)SFCG)UNL"
M,RWY17R/35L关闭.
F,"机场关闭,因维保."
A,"下列航路（线）段高度在7,800M(含)以下禁航：1.B208航路（呼和浩特VOR'HET'-NIXAL)段，2.G343航路（土木尔台VOR'TMR'-NIXAL）段，3.W32航路（呼和浩特VOR'HET'-INTIK)段,4.W28航路（RURNU-KEVOB)段.F)FL000G)FL256"
M,T13滑行线关闭，因维护.
M,关闭下列滑行道：1.H3滑行道.2.H4滑行道.3.H5滑行道.4.H6滑行道.5.H10滑行道.6.H11滑行道.7.H滑行道.8.T滑行道.9.T3滑行道以南的J滑行道.
M,T2滑行道与T4滑行道之间的J滑行道关闭.
M,"RWY18L/36R关闭.期间,航空器可由A0滑行道和A1滑行道穿越跑道,禁止由A8滑行道和A9滑行道穿越跑道."
F,"RWY05/23RVR设备A,B,C不提供使用，因维护."
M,N滑行道关闭.
I,"RWY01ILS仅供测试,不可使用,因校飞."
I,"RWY34RDME'IKD'CH52X仅供测试,不可使用,因校飞."
I,"DME06'IMI'CH40X仅供测试,不可使用,因校飞."
A,"下列航路（线）段高度在6,600米（不含）以下禁航：1.W220航路（SANID-包头VOR'BAV'）段，2.W72航路（VIKON-OMGEL）段，3.W69航路（P526-EGILO）段，4.W64航路（P527-OMGEL）段.F)FL000G)FL216"
I,RWY16R/34LILS不工作.
M,"关闭下列滑行道或滑行线:1.B8滑行道至P1滑行道之间的A滑行道(允许从P2滑行道,P4滑行道,P5滑行道穿越A滑行道);2.E6滑行道至R5滑行道之间的E滑行道(允许从R6滑行道穿越E滑行道);3.E滑行道至F滑行道之间的E5滑行道(包含E滑行道与E5滑行道之间的交叉道口);4.D滑行道至A滑行道之间的P3滑行道(包含A滑行道与P3滑行道之间的交叉道口);5.D滑行道至A滑行道之间的P6滑行道(包含A滑行道与P6滑行道之间的交叉道口);"
M,N滑行道以东的D滑行道关闭，因维护.
M,A滑行道恢复正常.
F,"RWY05/23RVR设备A,B,C不提供使用，因维护."
M,RWY18R/36L关闭.
M,见下一份通告.
M,"关闭301,341,342,344,321-326,361-366机位."
M,"RWY01/19不能用于降落,紧急备降除外."
M,"关闭下列滑行道或滑行线:1.E7滑行道至R1滑行道之间的F滑行道(允许从R2滑行道,R4滑行道,R6滑行道穿越F滑行道);2.F滑行道至G滑行道之间的R3滑行道(包含F滑行道与R3滑行道之间的交叉道口);3.F滑行道至G滑行道之间的R5滑行道(包含F滑行道与R5滑行道之间的交叉道口);"
I,RWY16L/34RILS仅供测试，不可使用因维护.
M,关闭下列滑行道:1.E8滑行道以北的G滑行道.2.T5滑行道与E8滑行道之间的G滑行道.
M,见下一份报.
I,"RWY19ILS不提供使用,因设备维护."
P,"因新增障碍物,临时调整虹桥机场VOR/DMERWY18L、36L/R和RNPRWY18L/R、36L/R进近程序运行最低标准,具体如下:1.VOR/DMERWY18LA/B/C/DVOR/DME180M(178M)MDA(H)600FT(590FT)VIS2,600M2.VOR/DMERWY36L/RA/B/C/DVOR/DME180M(177M)MDA(H)600FT(590FT)VIS2,600M3.RNPRWY18LA/B/C/DLNAV/VNAV150M(148M)DA(H)500FT(490FT)VIS2,000MA/B/C/DLNAV180M(178M)MDA(H)600FT(590FT)VIS2,600M4.RNPRWY18R、36L/RA/B/C/DLNAV/VNAV150M(147M)DA(H)500FT(490FT)VIS2,000MA/B/C/DLNAV180M(177M)MDA(H)600FT(590FT)VIS2,600M其余不变."
F,CNLNTM.
M,"关闭下列滑行道或滑行线:1.G,H滑行道;2.G滑行道至H滑行道之间的R1滑行道(包含G滑行道与R1滑行道,H滑行道与R1滑行道之间的交叉道口);3.G滑行道至H滑行道之间的R6滑行道(包含G滑行道与R6滑行道,H滑行道与R6滑行道之间的交叉道口);"
M,关闭下列滑行道：1.Q8滑行道.2.B滑行道与Q滑行道之间的T2滑行道.3.Q8滑行道以南的Q滑行道.4.P滑行道.5.P滑行道以东的Q7滑行道.
M,"关闭下列滑行道或滑行线:1.L10,L11,L12,L12A滑行线;2.P2滑行道至B2滑行道之间的L02滑行线;"
M,关闭Y1滑行道与Y4滑行道之间的T2滑行道.
M,见下一份1032
M,关闭L18滑行4848
M,B滑行道以东的A7滑行道关闭.
M,"因维护,关闭以下滑行道或滑行线：1.Q3滑行道至Q6滑行道之间的Q滑行道,2.T4、T5滑行线."
I,"RWY17LILS不提供使用,因设备维护."
M,RWY01L/19R关闭.
P,本场以下仪表进近程序不提供使用：1、RNPRWY132、RNPRWY31
I,RWY13ILS恢复正常工0155
M,Q3滑行道至Q6滑行道之间的P、Q滑行道关闭，因维护.
M,关闭326机位至328机位之间的L15滑行4848
M,关闭下列滑行道:1.T4滑行道以南的Z3滑行道.2.Z3滑行道以东的T5滑行道.3.Z3滑行道与B滑行道之间的T6滑行道.4.W6滑行道与C滑行道之间的T7滑行道.5.T1滑行道与T5滑行道之间的B滑行道.6.T4滑行道与T5滑行道之间的C滑行道.
M,下列滑行道关闭：1.Z4滑行道与Z6滑行道之间的D5滑行道.2.D4滑行道与D6滑行道之间的M滑行道.
F,"RWY06,RWY06/24跑道中心测风仪不工作,因维护."
I,RWY16L/34RILS不工作.
F,"以包头机场基准点为中心,半径10千米有候鸟活动,高度距地面0-2,000米."
M,"RWY16R/34L关闭(7月27日,允许从R2,R3,R5,R6滑行道穿越RWY16R/34L;7月29日,允许从R1,R2,R4,R5滑行道穿越RWY16R/34L;)跑道关闭期间,设置跑道临时关闭标志."
I,RWY03ILS恢复正常使用.
O,"N275317.2E1204847.652.107沙园村22443,994N275325.3E1204901.650.408南都家园42444,392N275319.1E1204848.952.209南都家园22444,461N275318.2E1204846.653.310蟾钟安置房8号楼2812,293N275440.2E1204944.751.711蟾钟安置房7号楼2822,294N275441.6E1204944.951.612蟾钟安置房6号楼2832,287N275443.0E1204945.451.713蟾钟安置房4号楼2842,218N275443.6E1204948.054.814蟾钟安置房5号楼2842,254N275443.9E1204946.851.715沙中村安置房3052,206N275507.3E1204958.651.7"
F,机场关闭，因跑道维修.
M,关闭M4滑行4848
I,"RWY07/25ILS仅供测试,不可使用."
M,"RWY13/31关闭,因施工."
M,见下一份报.
M,"RWY03/21关闭,因维护."
M,"5号,6号停机位关闭,因维护."
M,329停机位关闭.
I,"RWY03ILS仅供测试,不提供使用,因设备更新."
M,关闭下列滑行道:1.H滑行道.2.T滑行道.3.T3滑行道以南的J滑行道.
I,RWY36LILS不提供使用.
M,关闭下列滑行道:1.W1滑行道.2.W2滑行道.3.G滑行道与326机位之间的T7滑行道.4.G滑行道与W2滑行道之间的T8滑行道.5.G滑行道与W2滑行道之间的T9滑行道.6.G滑行道以东的E5滑行道.7.T6滑行道与E5滑行道之间的D滑行道.8.T6滑行道与E5滑行道之间的E滑行道.
N,"胶北VOR/DME'JDW'116.85MHZ/CH115Y仅供测试,不可使用,因校飞."
M,"B滑行道与D滑行道之间A滑行道关闭,因施工."
I,"RWY16RILS仅供测试,不可使用,因校飞."
M,"RWY22加盖沥青道面；由RWY22端开始加盖；原道面为水泥混凝土道面,加盖道面为沥青道面,提醒机组注意."
R,划设临时限制区：N402600E1153150-N402520E1163210-N404640E1163400-N404250E1171655-N390830E1164320-N385900E1160530-N393630E1160700-N394000E115札八点连线范围内。高度：地面至无限高。除北京首都、北京大兴机场起降的航班外，飞越北京地区的航班不得进入上述八点连线区域内。具体改航绕飞航路见有关民航明传电报(局发明电(2022)420号)F)GNDG)UNL
M,关闭G1滑行道与T1滑行道之间的G滑行道.
W,"黄寨靶场有炮射活动:范围：N380650E1124309-N380459E1124329-N380910E1130317-N381535E1130030-N380650E1124309,射高：6,000米以下（标准海平面气压）射向:70度.F)FL000G)FL197"
I,"DME03'IKN'CH40X仅供测试，不提供使用,因校飞."
M,新建滑行道T7投入使用：位置：垂直于跑道，位于13号跑道入口以南569.25米至607.25米，跑道中线以西195米处，与E7滑行道向西延长相连，道面长490米，宽23米，两侧道肩各宽7.5米.道面类型：水泥混凝土道面.道面强度：PCN89/R/B/W/T.运行限制：满足翼展为36米（含）以下机型滑行，滑行道设蓝色边灯.
M,"关闭L16,L17,L17A滑行4848"
A,"下列航路（线）段高度在7,800M(含)以下禁航：1.B208航路（呼和浩特VOR'HET'-NIXAL)段，2.G343航路（土木尔台VOR'TMR'-NIXAL）段，3.W32航路（呼和浩特VOR'HET'-INTIK)段,4.W28航路（RURNU-KEVOB)段.F)FL000G)FL256"
F,"因秋冬季鸟类迁徙活动,鹭类,雁鸭类，猛禽类等迁徙鸟群途径济南机场及附近区域上空,低空飞行高度为0-200米,高空迁徙高度为500-3,000米,白天及夜晚均有飞行活动.机场将使用驱鸟声波,驱鸟煤气炮等措施对飞行区内低空鸟类进行驱赶,请各航空公司机组注意观察避让."
M,"RWY17L/35R关闭(允许从P1,P2,P4,P5滑行道穿越RWY17L/35R)跑道关闭期间,设置跑道临时关闭标志."
M,"RWY07/25关闭,因维护."
M,关闭下列滑行道:1.B滑行道以东的T1滑行道.2.Q8滑行道以北的Q滑行道.3.Q8滑行道以北的F4滑行道.4.P滑行道以东的Q9滑行道.
F,"RWY26RVR设备C不提供使用,因维护."
I,"RWY19ILS不提供使用,因维护."
N,"书院VOR/DME'XSY'112.7MHZ/CH74X仅供测试,不可使用,因维护."
M,关闭E3滑行道至R3滑行道之间的F滑行道
F,"机场关闭,因施工."
N,"向塘VOR/DME'KHN'112.7MHZ/CH74X不提供使用,因维护."
M,RWY16R/34L不提供B747-8机型客运航班和A380机型航空器起降，紧急特殊航空运输任务除外.
M,"RWY18R/36L关闭(允许从H1,H4滑行道穿越RWY18R/36L)."
I,RWY23ILS恢复正1603
A,航路恢复正常.
M,"RWY18L/36R关闭.期间,航空器可由A0滑行道和A1滑行道穿越跑道,禁止由A8滑行道和A9滑行道穿越跑道."
M,"新建B滑行道（B1滑与B2滑之间）、B1滑行道，具体信息如下：1.B滑行道（B1滑与B2滑之间）宽度为23米，B1滑行道宽度为56米；2.B滑行道（B1滑与B2滑之间）、B1滑行道PCN88/R/B/W/T,水泥混凝土道面；3.运行限制：B滑行道（B1滑与B2滑之间）、B1滑行道可供翼展68.4米（含）以下机型使用."
M,关闭T9滑行道以南的D滑行道.
M,关闭L18滑行4848
I,RWY31ILS不提供使用，因维护.
M,"RWY18L/36R关闭(允许从H1,H4,H7滑行道穿越RWY18L/36R)因不停航施工."
M,"关闭L15D滑行线至L15C滑行线之间的L15滑行线(包含L15D滑行线与L15滑行线,L15C滑行线与L15滑行线之间的交叉道口)"
M,下列滑行道关闭：1.Y4滑行道与K滑行道之间的T4滑行道.2.T3滑行道与Y4滑行道之间的J滑行道.3.Y4滑行道与K滑行道之间的K4滑行道.4.Y4滑行道与K滑行道之间的K5滑行道.
N,"NDB'D'405KHZ不工作,因未校飞."
M,"RWY18L/36R关闭.期间,航空器可由A8滑行道和A9滑行道穿越跑道,禁止由A0滑行道和A1滑行道穿越跑道."
N,"浦东VOR/DME'PUD'116.9MHZ/CH116X仅供测试,不可使用,因维护."
I,RWY08ILS不提供使用，因飞行校验.
P,对因受台风影响改航的航班进行流控:1.由BEKOL通过A599经PLT飞越上海情报区至日本、韩国方向的改航航班不论高度20分钟一架.2.由TEBAK通过A599经PLT飞越上海情报区至日本、韩国方向的改航航班不论高度20分钟一架.3.由R343航路经MIDOX飞越上海情报区至日本、韩国方向的改航航班不论高度20分钟一架.4.沿A326航路经LUDVU飞越上海情报区至香港、澳门落地和飞越中国大陆的改航航班不论高度30分钟一架.5.从日本方向经SADLI沿A593至香港、澳门落地和飞越中国大陆的改航航班不论高度20分钟一架.6.从韩国方向经SADLI沿A593至香港、澳门落地和飞越中国大陆的改航航班不论高度20分钟一架.
M,关闭下列滑行道：1.Q8滑行道.2.B滑行道与Q滑行道之间的T2滑行道.3.P滑行道以东的Q7滑行道.4.Q8滑行道以南的Q滑行道.5.P滑行道.
M,RWY11L/29R关闭.
I,RWY16R/34LILS不工作.
M,关闭J6滑行道.
M,"因道面维护,B滑至03/21号跑道之间的A4滑行道关闭."
M,"关闭下列滑行道或滑行线:1.G,H滑行道;2.G滑行道至H滑行道之间的R1滑行道(包含G滑行道与R1滑行道,H滑行道与R1滑行道之间的交叉道口);3.G滑行道至H滑行道之间的R6滑行道(包含G滑行道与R6滑行道,H滑行道与R6滑行道之间的交叉道口);"
I,RWY34RILS仅供测试，不可使用因校飞.
M,"RWY07/25关闭,因维护."
O,"24.0N320249.7E1205852.513、高架照明GLD131832,49524.0N320249.7E1205853.614、高架照明GLD141822,49524.0N320249.8E1205854.715、高架照明GLD151812,49624.0N320249.8E1205855.716、高架照明GLD161812,50724.0N320249.8E1205856.817、高架照明GLD171802,49924.0N320249.9E1205857.918、高架照明GLD181792,50024.0N320249.9E1205858.919、高架照明GLD191792,50224.0N320249.9E1205900.020、高架照明GLD201782,50524.0N320250.0E1205901.121、高架照明GLD211782,50724.0N320250.0E1205902.122、高架照明GLD221772,51024.0N320250.0E1205903.223、高架照明GLD231762,51424.0N320250.1E1205904.324、高架照明GLD241762,51724.0N320250.1E1205905.3"
K,CHECKLISTYEAR=2012012901300131YEAR=20142332YEAR=2019274027413616YEAR=2021042304240425042604272514410547964797YEAR=202213571358137019452109227823202364237323782471266527232897304530463052307131403166319831993200320132023312331333143315331633243327339333943528357035713574358036093727374337463751375237533816383338443845384938753911393739453946395139543960396439743975397639773979398139843985399139994000400140434044406540694071407740784079413041314146414741484149415141614191419241964197421242134216421742214225422642774278427942804281429242934294429542974300430143024303430443054316431743214322432343284329433043314332433343344335433643374338433943404341434343444347435543564360436143624363436443654367436843694370437143724373437943804383438443854393
M,"滑行道C关闭,因例行维护."
A,"因临时活动,除经浠水VOR(XSH)至昌北、九江、赣州,其他所有经浠水VOR(XSH)-W105-PEXEK-H18-向塘VOR(KHN)(来回),高度7,200米(含)以下航班改航.改航后为(来回):浠水VOR(XSH)-H17-景德镇VOR(JDZ)-H2-青州NDB(DO).改航听从管制指挥.F)FL000G)FL236"
M,关闭下列滑行道或滑行线:1.E5滑行道至R4滑行道之间的F滑行道;2.F滑行道至G滑行道之间的R5滑行道(包含F滑行道与R5滑行道之间的交叉道口);
M,关闭下列滑行道:1.E8滑行道以北的G滑行道.2.T5滑行道与E8滑行道之间的G滑行道.
A,"因临时活动,所有经H18航线中向塘VOR(KHN)-P47,所有高度关闭.原计划航路走浠水VOR(XSH)-W105-PEXEK-H18-青州NDB(DO)(来回)的航班改走:浠水VOR(XSH)-H17-景德镇VOR(JDZ)-H2-青州NDB(DO).原计划航路走OVTAN-H24-向塘VOR(KHN)-H18-青州NDB(DO)(来回)的航班改走:OVTAN-H24-P263-H2-青州NDB(DO).改航听从管制指挥.F)SFCG)UNL"
